Fartøy;Dag;Måned;År;LenkeNr;Posisjon Latitude;Posisjon Longitude;Omr.-nr.;Lok.- nr.;Fiskedyp Min (favn);Fiskedyp Max (favn);Antall garn i lenken;Lengde per garn;Total garnlengde (meter);Ståtid (timer);Liter rårogn;Nøyaktighet kjeks;Ant. Kjeks;Nøyaktighet kall;Ant. kall;Bifangst totalt skarv;Bifangst totalt teist;Bifangst andre arter;Art 1 sjøpattedyr;Antall 1 sjøpattedyr;Art 2 sjøpattedyr;Antall 2 sjøpattedyr
Arnt Egil;11;5;2 012;7;7059,39;2606,56;3;24;5;7;-99;-99;764;48;28;-99;32;-99;6;0;0;0;-99;-99;-99;-99
Arnt Egil;13;5;2 012;1;7102,90;2613,64;3;10;5;10;-99;-99;510;48;50;-99;60;-99;5;0;0;0;-99;-99;-99;-99
Arnt Egil;13;5;2 012;2;7102,55;2313,62;3;10;5;15;-99;-99;764;48;40;-99;50;-99;4;0;0;0;-99;-99;-99;-99
Arnt Egil;13;5;2 012;3;7101,26;2612,28;3;10;5;15;-99;-99;764;48;35;-99;42;-99;8;0;0;0;-99;-99;-99;-99
Arnt Egil;13;5;2 012;4;7100,44;2610,08;3;10;5;-99;-99;-99;510;48;45;-99;53;-99;5;0;0;0;-99;-99;-99;-99
Arnt Egil;14;5;2 012;5;7100,33;2609,16;3;10;5;-99;-99;-99;764;48;45;-99;53;-99;14;0;1;0;-99;-99;-99;-99
Arnt Egil;14;5;2 012;6;7059,39;2606,56;3;24;5;-99;-99;-99;764;0;0;1;0;1;0;0;0;0;-99;-99;-99;-99
Arnt Egil;14;5;2 012;7;7059,19;2605,25;3;24;5;-99;-99;-99;510;48;45;-99;52;-99;4;0;0;0;-99;-99;-99;-99
Arnt Egil;15;5;2 012;4;7100,44;2610,18;3;10;5;-99;-99;-99;510;48;20;-99;25;-99;2;0;0;0;-99;-99;-99;-99
Arnt Egil;15;5;2 012;5;7100,33;2609,16;3;10;5;-99;-99;-99;764;48;25;-99;30;-99;2;0;0;0;-99;-99;-99;-99
Arnt Egil;16;5;2 012;2;7102,50;2313,62;3;10;8;-99;-99;-99;764;60;8;-99;10;-99;3;0;0;0;-99;-99;-99;-99
Arnt Egil;16;5;2 012;3;7101,16;2612,28;3;10;10;-99;-99;-99;764;60;15;-99;20;-99;5;0;0;0;-99;-99;-99;-99
Arnt Egil;17;5;2 012;4;7100,44;2610,08;3;10;5;-99;-99;-99;510;48;40;-99;50;-99;4;0;0;0;-99;-99;-99;-99
Arnt Egil;17;5;2 012;5;7100,33;2609,16;3;10;5;-99;-99;-99;764;48;35;-99;40;-99;7;0;0;0;-99;-99;-99;-99
Arnt Egil;18;5;2 012;6;7059,39;2606,56;3;24;4;-99;-99;-99;764;60;25;-99;30;-99;6;0;0;0;-99;-99;-99;-99
Arnt Egil;18;5;2 012;7;7059,19;2605,25;3;24;4;-99;-99;-99;764;48;35;-99;40;-99;2;0;0;0;-99;-99;-99;-99
Storfjordværing;15;5;2 012;1;7106,60;2602,77;3;10;8;-99;10;30;300;72;15;-99;23;-99;0;0;0;0;-99;-99;-99;-99
Storfjordværing;15;5;2 012;2;7106,92;2603,00;3;10;9.8;-99;9;30;270;72;39;-99;58;-99;2;0;0;0;-99;-99;-99;-99
Storfjordværing;15;5;2 012;3;7106,44;2623,9;3;10;8.5;-99;10;30;300;72;62;-99;92;-99;2;0;1;0;-99;-99;-99;-99
Storfjordværing;15;5;2 012;4;7106,21;2602,01;3;10;9;-99;10;30;300;72;44;-99;65;-99;3;0;0;0;-99;-99;-99;-99
Storfjordværing;15;5;2 012;5;7107,35;2602,96;3;10;12;-99;10;30;300;72;48;-99;70;-99;2;0;0;0;-99;-99;-99;-99
Storfjordværing;15;5;2 012;6;7107,50;2602,61;3;10;11;-99;10;30;300;72;51.5;-99;76;-99;3;0;0;0;-99;-99;-99;-99
Storfjordværing;15;5;2 012;7;7107,27;2602,84;3;10;10;-99;10;30;300;72;49.5;-99;73;-99;2;0;2;0;-99;-99;-99;-99
Storfjordværing;15;5;2 012;8;7107,32;2602,45;3;10;7;-99;10;30;300;72;44;-99;65;-99;4;0;1;0;-99;-99;-99;-99
Storfjordværing;15;5;2 012;9;7107,60;2602,17;3;10;10;-99;10;30;300;72;61;-99;90;-99;7;0;0;0;-99;-99;-99;-99
Storfjordværing;16;5;2 012;1;7107,86;2602,41;3;10;11;-99;10;30;300;72;43.5;-99;64;-99;2;0;0;0;-99;-99;-99;-99
Storfjordværing;16;5;2 012;2;7106,01;2601,55;3;10;8;-99;10;30;300;96;65;-99;96;-99;3;0;1;0;-99;-99;-99;-99
Storfjordværing;16;5;2 012;3;7105,89;2602,33;3;10;7;-99;10;30;300;96;50;-99;74;-99;7;1;0;0;-99;-99;-99;-99
Storfjordværing;16;5;2 012;4;7105,65;2559,48;4;26;8;-99;10;30;300;96;13;-99;19;-99;0;0;0;0;-99;-99;-99;-99
Storfjordværing;17;5;2 012;1;7105,28;2559,91;4;26;10;-99;10;30;300;96;34;-99;50;-99;2;0;0;0;-99;-99;-99;-99
Storfjordværing;17;5;2 012;2;7105,10;2559,42;4;26;10;-99;10;30;300;96;29;-99;43;-99;3;0;0;0;-99;-99;-99;-99
Storfjordværing;17;5;2 012;3;7104,91;2559,42;4;26;9;-99;10;30;300;96;32.5;-99;48;-99;3;0;0;0;-99;-99;-99;-99
Storfjordværing;17;5;2 012;4;7105,64;2600,49;3;10;10;-99;10;30;300;96;41;-99;61;-99;3;0;0;0;-99;-99;-99;-99
Storfjordværing;18;5;2 012;1;7104,84;2557,89;4;26;8;-99;10;30;300;72;10;-99;15;-99;2;0;0;0;-99;-99;-99;-99
Storfjordværing;18;5;2 012;2;7104,91;2558,85;4;26;9;-99;10;30;300;72;16;-99;23;-99;1;0;0;0;-99;-99;-99;-99
Storfjordværing;18;5;2 012;3;7105,10;2559,42;4;26;8;-99;10;30;300;72;21;-99;31;-99;2;0;0;0;-99;-99;-99;-99
Storfjordværing;18;5;2 012;4;7105,28;2559,91;4;26;7;-99;10;30;300;72;33;-99;49;-99;2;0;0;0;-99;-99;-99;-99
Storfjordværing;18;5;2 012;5;7105,69;2600,29;3;10;8;-99;10;30;300;72;52;-99;77;-99;2;0;0;0;-99;-99;-99;-99
Storfjordværing;18;5;2 012;6;7105,83;2601,10;3;10;10;-99;10;30;300;72;62;-99;91;-99;5;0;0;0;-99;-99;-99;-99
Storfjordværing;19;5;2 012;7;7106,01;2601,55;3;10;8;-99;10;30;300;72;59;-99;79;-99;11;0;0;0;-99;-99;-99;-99
Storfjordværing;19;5;2 012;8;7106,21;2602,01;3;10;9;-99;10;30;300;72;86;-99;126;-99;7;0;0;0;-99;-99;-99;-99
Storfjordværing;19;5;2 012;9;7106,45;2602,38;3;10;10;-99;10;30;300;72;33;-99;48;-99;3;0;0;0;-99;-99;-99;-99
Storfjordværing;19;5;2 012;10;7107,81;2602,16;3;10;8;-99;10;30;300;72;62;-99;91;-99;4;0;0;0;-99;-99;-99;-99
Storfjordværing;19;5;2 012;11;7107,58;2602,21;3;10;9;-99;10;30;300;72;37;-99;54;-99;7;0;0;0;-99;-99;-99;-99
Storfjordværing;19;5;2 012;12;7107.32;2602,47;3;10;7;-99;10;30;300;72;30;-99;45;-99;3;0;0;0;-99;-99;-99;-99
Storfjordværing;20;5;2 012;13;7107,49;2602,61;3;10;11;-99;10;30;300;96;45;-99;66;-99;8;0;0;0;-99;-99;-99;-99
Storfjordværing;20;5;2 012;14;7107,27;2602,87;3;10;10;-99;10;30;300;96;50;-99;74;-99;5;0;1;0;-99;-99;-99;-99
Storfjordværing;20;5;2 012;15;7106,98;2603,14;3;10;8;-99;10;30;300;96;52;-99;76;-99;3;0;0;0;-99;-99;-99;-99
Storfjordværing;20;5;2 012;16;7107,08;2603,16;3;10;10;-99;10;30;300;96;58;-99;85;-99;4;0;0;0;-99;-99;-99;-99
Storfjordværing;20;5;2 012;17;7107,36;2602,97;3;10;12;-99;10;30;300;96;13;-99;19;-99;1;0;0;0;-99;-99;-99;-99
Storfjordværing;21;5;2 012;1;7104,84;2557,89;4;26;8;-99;10;30;300;72;-99;-99;36;-99;2;0;0;0;-99;-99;-99;-99
Storfjordværing;21;5;2 012;2;7104,91;2558,85;4;26;9;-99;10;30;300;72;-99;-99;27;-99;2;0;0;0;-99;-99;-99;-99
Storfjordværing;21;5;2 012;3;7105,10;2559,42;4;26;8;-99;10;30;300;72;-99;-99;59;-99;2;0;1;0;-99;-99;-99;-99
Storfjordværing;21;5;2 012;4;7105,28;2559,91;4;26;8;-99;10;30;300;72;-99;-99;68;-99;2;0;0;0;-99;-99;-99;-99
Storfjordværing;21;5;2 012;5;7105,69;2600,29;3;10;7;-99;10;30;300;72;-99;-99;109;-99;3;0;0;0;-99;-99;-99;-99
Storfjordværing;21;5;2 012;6;7105,83;2601,10;3;10;8;-99;10;30;300;72;-99;-99;75;-99;9;0;0;0;-99;-99;-99;-99
Storfjordværing;22;5;2 012;7;7106,01;2601,55;3;10;8;-99;10;30;300;72;74.12;-99;109;-99;11;0;0;0;-99;-99;-99;-99
Storfjordværing;22;5;2 012;8;7106,21;2602,01;3;10;9;-99;10;30;300;72;61.88;-99;91;-99;1;0;0;0;-99;-99;-99;-99
Storfjordværing;22;5;2 012;9;7106,45;2602,38;3;10;10;-99;10;30;300;72;20.4;-99;30;-99;1;0;0;0;-99;-99;-99;-99
Storfjordværing;22;5;2 012;10;7107,81;2602,16;3;10;8;-99;10;30;300;72;22.44;-99;33;-99;0;0;0;0;-99;-99;-99;-99
Storfjordværing;22;5;2 012;11;7107,58;2602,21;3;10;9;-99;10;30;300;72;28.56;-99;42;-99;0;0;1;0;-99;-99;-99;-99
Storfjordværing;23;5;2 012;12;7107,32;2602,47;3;10;10;-99;10;30;300;72;31,96;-99;47;-99;1;0;0;0;-99;-99;-99;-99
Storfjordværing;23;5;2 012;13;7107,49;2602,61;3;10;11;-99;10;30;300;72;38.76;-99;57;-99;4;0;0;0;-99;-99;-99;-99
Storfjordværing;23;5;2 012;14;7107,27;2602,87;3;10;10;-99;10;30;300;72;33.32;-99;49;-99;1;0;0;0;-99;-99;-99;-99
Storfjordværing;23;5;2 012;15;7106,93;2603,14;3;10;8;-99;10;30;300;72;25.16;-99;37;-99;0;0;0;0;-99;-99;-99;-99
Storfjordværing;23;5;2 012;16;7107,08;2603,16;3;10;10;-99;10;30;300;72;21.08;-99;31;-99;1;0;0;0;-99;-99;-99;-99
Storfjordværing;23;5;2 012;17;7107,36;2601,97;3;10;12;-99;10;30;300;72;31.96;-99;47;-99;1;0;0;0;-99;-99;-99;-99
Eva-Marita;15;5;2 012;1;7110,00;2541,26;4;26;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;15;5;2 012;2;7110,17;2540,90;4;26;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;15;5;2 012;3;7110,30;2540,77;4;26;12;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;15;5;2 012;4;7110,44;2540,98;4;26;12;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;1;0;-99;-99;-99;-99
Eva-Marita;15;5;2 012;5;7110,56;2540,81;4;26;12;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;15;5;2 012;6;7110,70;2540,95;4;26;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;1;0;-99;-99;-99;-99
Eva-Marita;15;5;2 012;7;7110,81;2540,90;4;26;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;17;5;2 012;1;7110,00;2541,26;4;26;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;17;5;2 012;2;7110,17;2540,90;4;26;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;17;5;2 012;3;7110,30;2540,77;4;26;12;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;17;5;2 012;4;7110,44;2540,98;4;26;12;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;17;5;2 012;5;7110,56;2540,81;4;26;12;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;17;5;2 012;6;7110,70;2540,95;4;26;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;17;5;2 012;7;7110,81;2540,90;4;26;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;21;5;2 012;1;7110,00;2541,26;4;26;10;-99;-99;-99;350;90;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;21;5;2 012;2;7110,17;2540,90;4;26;10;-99;-99;-99;350;90;-99;-99;-99;-99;-99;1;0;0;-99;-99;-99;-99
Eva-Marita;21;5;2 012;3;7110,30;2540,77;4;26;12;-99;-99;-99;350;90;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;21;5;2 012;4;7110,44;2540,98;4;26;12;-99;-99;-99;350;90;-99;-99;-99;-99;-99;1;0;0;-99;-99;-99;-99
Eva-Marita;21;5;2 012;5;7110,56;2540,81;4;26;12;-99;-99;-99;350;90;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;21;5;2 012;6;7110,70;2540,95;4;26;10;-99;-99;-99;350;90;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;21;5;2 012;7;7110,81;2540,90;4;26;10;-99;-99;-99;350;90;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;23;5;2 012;1;7110;2541,26;4;26;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;23;5;2 012;2;7110,17;2540,90;4;26;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;23;5;2 012;3;7110,30;2540,77;4;26;12;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;23;5;2 012;4;7110,44;2540,98;4;26;12;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;23;5;2 012;5;7110,56;2540,81;4;26;12;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;23;5;2 012;6;7110,70;2540,95;4;26;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;23;5;2 012;7;7110,81;2540,90;4;26;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;25;5;2 012;1;7110;2541,26;4;26;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;25;5;2 012;2;7110,17;2540,90;4;26;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;25;5;2 012;3;7110,30;2540,77;4;26;12;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;25;5;2 012;4;7110,44;2540,98;4;26;12;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;25;5;2 012;5;7110,56;2540,81;4;26;12;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;25;5;2 012;6;7110,70;2540,95;4;26;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;25;5;2 012;7;7110,81;2540,90;4;26;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;27;5;2 012;1;7110;2541,26;4;26;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;27;5;2 012;2;7110,17;2540,90;4;26;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;27;5;2 012;3;7110,30;2540,77;4;26;12;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;1;0;-99;-99;-99;-99
Eva-Marita;27;5;2 012;4;7110,44;2540,98;4;26;12;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;27;5;2 012;5;7110,56;2540,81;4;26;12;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;27;5;2 012;6;7110,70;2540,95;4;26;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;27;5;2 012;7;7110,81;2540,90;4;26;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;27;5;2 012;1;7110;2541,26;4;26;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;27;5;2 012;2;7110,17;2540,90;4;26;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;27;5;2 012;3;7110,30;2540,77;4;26;12;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;27;5;2 012;4;7110,44;2540,98;4;26;12;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;27;5;2 012;5;7110,56;2540,81;4;26;12;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;1;0;-99;-99;-99;-99
Eva-Marita;27;5;2 012;6;7110,70;2540,95;4;26;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Eva-Marita;27;5;2 012;7;7110,81;2540,90;4;26;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Tor-Einar;29;6;2 012;1;7008,62;2852,79;4;2;3;-99;-99;-99;190;240;28;-99;31;-99;1;0;0;0;-99;-99;-99;-99
Tor-Einar;29;6;2 012;2;7008,56;2852,79;4;2;3;-99;-99;-99;190;240;20;-99;23;-99;0;0;0;0;-99;-99;-99;-99
Tor-Einar;29;6;2 012;3;7008,51;2852,79;4;2;3;-99;-99;-99;190;240;35;-99;39;-99;0;0;0;0;-99;-99;-99;-99
Tor-Einar;29;6;2 012;4;7008,52;2852,79;4;2;3;-99;-99;-99;190;240;18;-99;21;-99;1;0;0;0;-99;-99;-99;-99
Tor-Einar;29;6;2 012;5;7008,52;2852,79;4;2;3;-99;-99;-99;190;240;29;-99;33;-99;1;0;0;0;-99;-99;-99;-99
Tor-Einar;19;6;2 012;1;7010,26;2852,79;4;2;3;-99;-99;-99;190;216;58;-99;59;-99;3;0;0;0;-99;-99;-99;-99
Tor-Einar;19;6;2 012;2;7010,32;2852,79;4;2;3;-99;-99;-99;190;216;39;-99;41;-99;0;0;0;0;-99;-99;-99;-99
Tor-Einar;19;6;2 012;3;7010,35;2852,79;4;2;3;-99;-99;-99;190;216;60;-99;63;-99;4;0;0;0;-99;-99;-99;-99
Tor-Einar;19;6;2 012;4;7010,37;2852,79;4;2;3;-99;-99;-99;190;216;31;-99;36;-99;1;0;0;0;-99;-99;-99;-99
Tor-Einar;19;6;2 012;5;7010,42;2852,79;4;2;3;-99;-99;-99;190;216;40;-99;47;-99;3;0;0;0;-99;-99;-99;-99
Tor-Einar;10;6;2 012;1;7009,62;2852,79;4;2;3;-99;-99;-99;190;240;30;-99;32;-99;1;0;0;0;-99;-99;-99;-99
Tor-Einar;10;6;2 012;2;7009,18;2852,79;4;2;3;-99;-99;-99;190;240;43;-99;46;-99;3;0;0;0;-99;-99;-99;-99
Tor-Einar;10;6;2 012;3;7009,12;2852,79;4;2;3;-99;-99;-99;190;240;27;-99;29;-99;0;0;0;0;-99;-99;-99;-99
Tor-Einar;10;6;2 012;4;7009,10;2852,79;4;2;3;-99;-99;-99;190;240;49;-99;51;-99;2;0;0;0;-99;-99;-99;-99
Tor-Einar;10;6;2 012;5;7009,10;2852,79;4;2;3;-99;-99;-99;190;240;39;-99;41;-99;1;0;0;0;-99;-99;-99;-99
Tor-Einar;30;5;2 012;1;7009,09;2852,79;4;2;2;-99;-99;-99;190;120;48;-99;49;-99;1;0;0;0;-99;-99;-99;-99
Tor-Einar;30;5;2 012;2;7009,01;2852,79;4;2;2;-99;-99;-99;190;120;53;-99;56;-99;0;0;0;0;-99;-99;-99;-99
Tor-Einar;30;5;2 012;3;7008,95;2852,79;4;2;2;-99;-99;-99;190;120;29;-99;31;-99;1;0;0;0;-99;-99;-99;-99
Tor-Einar;30;5;2 012;4;7008,93;2852,79;4;2;2;-99;-99;-99;190;120;65;-99;69;-99;3;0;0;0;-99;-99;-99;-99
Tor-Einar;30;5;2 012;5;7008,88;2852,79;4;2;2;-99;-99;-99;190;120;49;-99;51;-99;2;0;0;0;-99;-99;-99;-99
Tor-Einar;25;5;2 012;1;7009,33;2852,79;4;2;2;-99;-99;-99;190;96;57;-99;59;-99;3;0;0;0;-99;-99;-99;-99
Tor-Einar;25;5;2 012;2;7009,30;2852,79;4;2;2;-99;-99;-99;190;96;65;-99;68;-99;1;0;0;0;-99;-99;-99;-99
Tor-Einar;25;5;2 012;3;7009,27;2852,79;4;2;2;-99;-99;-99;190;96;28;-99;31;-99;1;0;0;0;-99;-99;-99;-99
Tor-Einar;25;5;2 012;4;7009,21;2852,79;4;2;2;-99;-99;-99;190;96;43;-99;46;-99;0;0;0;0;-99;-99;-99;-99
Tor-Einar;25;5;2 012;5;7009,14;2852,79;4;2;2;-99;-99;-99;190;96;33;-99;36;-99;1;0;0;0;-99;-99;-99;-99
Tor-Einar;21;5;2 012;1;7009,68;2852,79;4;2;2;-99;-99;-99;190;72;54;-99;56;-99;3;0;0;0;-99;-99;-99;-99
Tor-Einar;21;5;2 012;2;7009,59;2852,79;4;2;2;-99;-99;-99;190;72;61;-99;65;-99;2;0;0;0;-99;-99;-99;-99
Tor-Einar;21;5;2 012;3;7009,52;2852,79;4;2;2;-99;-99;-99;190;72;29;-99;30;-99;0;0;0;0;-99;-99;-99;-99
Tor-Einar;21;5;2 012;4;7009,46;2852,79;4;2;2;-99;-99;-99;190;72;20;-99;23;-99;1;0;0;0;-99;-99;-99;-99
Tor-Einar;21;5;2 012;5;7009,38;2852,79;4;2;2;-99;-99;-99;190;72;15;-99;18;-99;0;0;0;0;-99;-99;-99;-99
Tor-Einar;18;5;2 012;1;7009,59;2852,79;4;2;2;-99;-99;-99;190;72;41;-99;46;-99;3;0;0;0;-99;-99;-99;-99
Tor-Einar;18;5;2 012;2;7009,52;2852,79;4;2;2;-99;-99;-99;190;72;23;-99;25;-99;0;0;0;0;-99;-99;-99;-99
Tor-Einar;18;5;2 012;3;7009,49;2852,79;4;2;2;-99;-99;-99;190;72;49;-99;53;-99;4;0;0;0;-99;-99;-99;-99
Tor-Einar;18;5;2 012;4;7009,42;2852,79;4;2;2;-99;-99;-99;190;72;33;-99;36;-99;1;0;0;0;-99;-99;-99;-99
Tor-Einar;18;5;2 012;5;7009,32;2852,79;4;2;2;-99;-99;-99;190;72;43;-99;47;-99;3;0;0;0;-99;-99;-99;-99
Tor-Einar;15;5;2 012;1;7008,65;2852,78;4;2;2;-99;-99;-99;190;72;30;-99;31;-99;1;0;0;0;-99;-99;-99;-99
Tor-Einar;15;5;2 012;2;7010,14;2852,79;4;2;2;-99;-99;-99;190;72;38;-99;43;-99;3;0;0;0;-99;-99;-99;-99
Tor-Einar;15;5;2 012;3;7009,68;2852,79;4;2;2;-99;-99;-99;190;72;47;-99;51;-99;2;0;0;0;-99;-99;-99;-99
Tor-Einar;15;5;2 012;4;7008,66;2852,78;4;2;2;-99;-99;-99;190;72;18;-99;23;-99;0;0;0;0;-99;-99;-99;-99
Tor-Einar;15;5;2 012;5;7009,64;2852,79;4;2;2;-99;-99;-99;190;72;30;-99;36;-99;0;0;0;0;-99;-99;-99;-99
Sarah;8;4;2 013;1;7010,5;2002,;4;3;6;10;-99;-99;500;72;20;2;12;-99;0;0;0;0;0;0;0;0
Sarah;8;4;2 013;2;7010,7;2001,8;4;3;6;10;-99;-99;500;72;20;2;12;-99;0;0;0;0;0;0;0;0
Sarah;8;4;2 013;3;7011,4;1956,1;4;2;6;10;-99;-99;500;72;20;2;12;-99;2;0;0;0;0;0;0;0
Sarah;8;4;2 013;4;7011,6;1956,;4;2;6;10;-99;-99;500;72;20;2;12;-99;0;0;0;0;0;0;0;0
Sarah;8;4;2 013;5;7011,8;1955,5;4;2;6;10;-99;-99;500;72;20;2;12;-99;3;0;0;0;0;0;0;0
Sarah;8;4;2 013;6;7011,3;1955,4;4;2;6;10;-99;-99;500;72;20;2;12;-99;0;0;0;0;0;0;0;0
Sarah;8;4;2 013;7;7011,7;1954,8;4;2;6;10;-99;-99;500;72;20;2;12;-99;0;0;0;0;0;0;0;0
Sarah;8;4;2 013;8;7012,;1954,;4;2;6;10;-99;-99;500;72;20;2;12;-99;1;0;0;0;0;0;0;0
Sarah;8;4;2 013;9;7012,1;1953,;4;2;6;10;-99;-99;500;72;20;2;12;-99;0;0;0;0;0;0;0;0
Sarah;8;4;2 013;10;7012,3;1952,;4;2;6;10;-99;-99;500;72;-99;-99;-99;-99;-99;-99;0;0;0;0;0;0
Sarah;16;4;2 013;1;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;48;2;30;2;2;0;0;0;0;0;0;0
Sarah;16;4;2 013;2;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;48;2;30;2;0;0;0;0;0;0;0;0
Sarah;16;4;2 013;3;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;48;2;30;2;0;0;0;0;0;0;0;0
Sarah;16;4;2 013;4;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;48;2;30;2;4;0;0;0;0;0;0;0
Sarah;16;4;2 013;5;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;48;2;30;2;0;0;0;0;0;0;0;0
Sarah;16;4;2 013;6;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;48;2;30;2;0;0;0;0;0;0;0;0
Sarah;16;4;2 013;7;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;48;2;30;2;0;0;0;0;0;0;0;0
Sarah;16;4;2 013;8;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;48;2;30;2;1;0;0;0;0;0;0;0
Sarah;16;4;2 013;9;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;48;2;30;2;0;0;0;0;0;0;0;0
Sarah;16;4;2 013;10;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;48;2;30;-99;-99;0;0;0;0;0;0;0
Sarah;23;4;2 013;1;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;65;2;40;-99;2;0;0;0;0;0;0;0
Sarah;23;4;2 013;2;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;65;2;40;-99;0;0;0;0;0;0;0;0
Sarah;23;4;2 013;3;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;65;2;40;-99;0;0;0;0;0;0;0;0
Sarah;23;4;2 013;4;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;65;2;40;-99;1;0;0;0;0;0;0;0
